repo,reponame,commit_hash
SkierProjects/MultiLabelImageClassificationPytorch,MultiLabelImageClassificationPytorch,21d82c744be93583a6380f58f5ea69135b3caa01
openai/weak-to-strong,weak-to-strong,6b450f2cee3714d6f886e5e1910bac73633bf69a
focused-labs/ai-custom-chatbot-data-pipeline,ai-custom-chatbot-data-pipeline,4ab79e8491fe255d369f51a996c4cd3269aa6dd6
NVIDIA/Stable-Diffusion-WebUI-TensorRT,Stable-Diffusion-WebUI-TensorRT,b75f5604a7e4534899c720ef8db5e15042b2b9f9
scottcha/kasa_carbon,kasa_carbon,b9739fa3f39f67f21693f50b4d018a6399fa2401
dacx/fcd-community,fcd-community,18cefb046530be4fe6bebc2f5c235982e1bcdfea
smonsays/metax,metax,57f5ffd71b3290057744a410e2a2bec0deec3683
BiQiWHU/BWG,BWG,39ebe25c2d8c06c56d9b5a5d92ec962449d0fd98
RomGai/BrainVis,BrainVis,e0927c14414719f0f34062e3d08aa38571d1b6bc
codereport/jello,jello,462c48d0613d3ef5e2c2c9771b3db64f0747ac89
MDoreto/graphemy,graphemy,775842027ab5de457ffabf0b9167c4994cc89040
mohame54/Speech-Transcriber-App,Speech-Transcriber-App,abc190a589a0fa22a79ff0154261137407a6c19e
lucidrains/magvit2-pytorch,magvit2-pytorch,a00519fa9b9ca58f783d0ab16c9e09579314c9cd
octo-models/octo,octo,241fb3514b7c40957a86d869fecb7c7fc353f540
gmum/ViewingDirectionGaussianSplatting,ViewingDirectionGaussianSplatting,c32f1f7ec80259a0b21176e896cc10e6b9ac495f
alshubati99/BeamEye,BeamEye,82a7720b69c7d13943f4edeb60885a086a1bb738
zhangyikaii/NInstruct,NInstruct,37a276043f9238fb924c72215fcfabcd37219a8f
choderalab/chiron,chiron,14c4e67cc2985d38393054694eeaa2bf4f309ade
TmaxTiberoOSP/In-Database-ML,In-Database-ML,117e3522b86018823f604f09f8e1277a562689ad
harishsiravuri/kgforge,kgforge,3c390a40144984db6a3e4f21700a7931c9ba6057
rnag/cert-hero,cert-hero,1fb9f9f5c223e402aeef35d558187c85ba95f9d2
Datenlord1510/discord-predb,discord-predb,ca07dd018fed0e3c770e9eed77dd733ee0cab7d3
winrey/x-following,x-following,7a59ef754d25fefdeb20e7aecf0bd06533451b95
PKU-YuanGroup/Video-LLaVA,Video-LLaVA,984e65bf8e8fd97072258547c4c8061fdd2416b7
dvruette/pygba,pygba,bf7472e0adea4aa667195647bb44754b70ce527f
ultraleap/leapc-python-bindings,leapc-python-bindings,2341c6c3db5dc08236bb52890d8c43a224139694
uezo/vsslite,vsslite,e5826af7abe86ade97bf3beb2008570936db3973
Anashel-RPG/echoai,echoai,821b4b6ee0147da5b75fad018adccdbe87887fb6
zhaojw1998/AccoMontage-3,AccoMontage-3,fc9e927ccfb0fae7f8db4a906d181f525625f7c3
Hassi34/iot-device-identification,iot-device-identification,0fe8855b6c4fd223b4de9d53cce91e93a24baecf
tianhaowuhz/human-assisting-dex-grasp,human-assisting-dex-grasp,fa5b0b47d82a9d4a93d8ce344af6833366b4add8
jlianglab/Ark,Ark,cba3fada5ec3276d55ad80213d4eae694ca526b0
HypeboyJake/ReinforceTradeAI,ReinforceTradeAI,33c210967cc12a0c21f0c2343fe4e6eacfe52bb2
ethanweber/nerfiller,nerfiller,fad4ac133144716cad89103c8160310e3874981e
pigeonai-org/ViDove,ViDove,e2cf298d0757776b68ccd5a3d3123f428e976368
KAIST-AILab/palr,palr,bdca9e0acdef84764087939dc640745188391a92
chuzhumin98/LLM_Eval,LLM_Eval,126fca7e60f960a632822276d87f49381170e2ef
DaveParr/starpilot,starpilot,903e64f4cca92c53e041a6a4e4baca64ef07b1fe
marc-rigter/polygrad-world-models,polygrad-world-models,62d0054275686d11346e697b4bdc86b9592866f7
liujin112/PortraitDiffusion,PortraitDiffusion,fd8c0abe9b0f67893fae2b60d088b869cdada858
wjun0830/CGDETR,CGDETR,212b2e49a0893512930d63b9294a8c066347e606
eduardoleao052/Transformer-from-scratch,Transformer-from-scratch,9b1abb299e5a1a4583f8036943efb339fab2f7d8
ryosoraa/APIRetrys,APIRetrys,8be6f66395a74c5c77f2f7b1a613f82ac1de8a1c
OSU-NLP-Group/TableLlama,TableLlama,1958b73b5ab2510c5303e4c4c26a7184e2b05717
oniisancr/COC_robot,COC_robot,2ff2aaf17e8442f46527e366f8d29c25204e9ea7
viyiviyi/sd-encrypt-image,sd-encrypt-image,3a44d3c264632aa90442bdc50e42af0770289bfd
ndiamant/spice,spice,7d16e1bb755e72627ccbb1e47abeb2ea955202c8
casiatao/PAD,PAD,e9f1555921dffd4965dcc29faf8731e6a28375d4
DURUII/Replica-AUCB,Replica-AUCB,b696a94d746370cb20980c9e75334e2c59efa96b
facebookresearch/gen_dgrl,gen_dgrl,9fa7e3a314491f1659e561da13c04cf982cb9897
eai-lab/On-NAS,On-NAS,a24d7b954b4215022e6926a10c2dca3562a30a70
miguelteixeiraa/crinkle,crinkle,57ddb99ac744279d03b68e9cabe765cdb8c718ef
amikey/Fooocus,Fooocus,ec57c1fde00445fcd8293d1d5d80f7d9eb939f5a
AContesini/Convert_PDF_to_DOCX_or_vice-versa,Convert_PDF_to_DOCX_or_vice-versa,7a2df68c9e17988bc8634e8bef3b95d9969c2659
uibk-uncover/conseal,conseal,0681013be9f060a328bd666b046fc415b78c4455
facebookresearch/ExPLORe,ExPLORe,fff95eb0e1aa16c1410a2daefed068dfeb5c3620
SwanHubX/SwanLab,SwanLab,3153915c216baa7323a2acafe3cb2a661b2ba19f
KHU-VLL/CAST,CAST,51eb871bc6ad423a4933d5c219da95e49566a282
LSimon95/megatts2,megatts2,2ab81a1234791e809cdcfca12e3c7b3d0cc2a9f3
censys-workshop/threatfox-censys,threatfox-censys,223d97ca53b5ea05dfde984476fa5d3fb82fa9e5
SLDGroup/G-CASCADE,G-CASCADE,d9e77cd450f88e7d25ac409e659c9a12fa18be72
amazon-science/cceval,cceval,c6bee109142404cc888cfe9376debf58d3c43fb9
flow-diffusion/AVDC,AVDC,176fbe1352a869d77855fe17ab0ddc82c440dc4b
lemeryfertitta/BoardLib,BoardLib,f29f5d534c55a8fc74aabdf71154ed251efc8df3
WMD-group/CrystalSpace,CrystalSpace,455e1fe11f75fe1d7827ce73f249f88c18f55512
shinkungoo/SymbolicCDM,SymbolicCDM,0d1367db3d59daeb7172e0244e927b28eaff6494
boppreh/hello_tls,hello_tls,7aa7aed8ee89e8faeb31f9c0c0bd169bc4b898c4
openshift/lightspeed-service,lightspeed-service,2b1d2f4cfea8e99ab7f124a14747648c12a531bf
havenhq/pluto,pluto,1acb00b334f7aab4940d26af2c3fbe7b1ce36f39
aliosmankaya/shakespeare-gpt,shakespeare-gpt,7349764da161ddb505be7e33cfcf8cef2677b15d
ai-forever/Kandinsky-3,Kandinsky-3,a4c9e92e4d9b2a57081b7e33a2e82373c99ddbfc
PrAsAnNaRePo/LocalAgent,LocalAgent,36ab8baeb8288809c94abce19e2f6bf36ed8679b
SkunkworksAI/BakLLaVA,BakLLaVA,0ca964153df8570f7064c086c7f64102910798ce
facebookresearch/SoundingBodies,SoundingBodies,3acf3b06e2009ad7b4f2d480dafce99b7685118a
SudeepDasari/data4robotics,data4robotics,d35d0be8ad5c170b6cc3cdf608468b91ef8219fd
siyuanseever/llama2Rnn.c,llama2Rnn.c,257520f9e0b962821d642c371bdd47603d91cb72
quocanh34/magic-animate-modified,magic-animate-modified,11aaa5618f2b249b85b7c3e87d950b667869681d
xk-huang/segment-caption-anything,segment-caption-anything,0d3f0b4a9caa8d5f8d23f5a301b9048161e930bc
MrXandbadas/MrX_OAI_Assistant_Manager,MrX_OAI_Assistant_Manager,505fee9ca956c2bae9436944fa15ee518c36813b
jesenzhang/ComfyUI_StreamDiffusion,ComfyUI_StreamDiffusion,424a0384354af2e266134e1c7610207183294cb7
seolmango/galaxy_simulation,galaxy_simulation,0c3d6e92871df3ff472e9e659263cde35ec015bd
bytedance/ColTrack,ColTrack,c99e636ddaa6ddea6b50e02630bd80c830319392
phidatahq/junior-de,junior-de,2f1a92c62523bedabb467c46205c0243acceed54
tosiyuki/LLaVA-JP,LLaVA-JP,5bab5c81ed30f8efb8d5259942454744f438dd72
KUNLP/XAI_EvidenceExtraction,XAI_EvidenceExtraction,3bced7e815f72251614c1fbf9384ff087f08f594
Kanaries/kanaries-track,kanaries-track,f5ab6fdca0197495f8b49ce436a2626157a39f0a
ContigoAI/tf1-phase-aware-speech-enhancement,tf1-phase-aware-speech-enhancement,8f53546eb7be49ee6d7586f13a70b279d193eb08
neural-maze/talking_with_hn,talking_with_hn,be152e94fe9b96e1ab54a54b7bf0649c47142bf9
modelscope/llmuses,llmuses,dafd53e8bc1ecc02ed94dc8cf00321a871a6989b
AdmTal/music-graphs,music-graphs,6cb25c1d39eb852f69d8880f7a62fedd326f5153
hnesk/flipper-raw-rfid,flipper-raw-rfid,dd9f57b9cf6c2db110a2bfd40ff0a127169067d0
facebookresearch/HighResCanopyHeight,HighResCanopyHeight,7efbf6c1a250bef4b2f6f2c6eb4305872b1f4f7c
mjavadpur/mj_ONNX_SadTalker,mj_ONNX_SadTalker,ea0c69708ad4bc584920232221c78eb0beb71484
DataWizual/Raycasting,Raycasting,62e5f77d98916789e025fc36bf6db48281349694
Open3DA/LL3DA,LL3DA,ebbdd771b616ce3714932c3627d91ece6d8d6cd1
ValdonVitija/crap,crap,44accd6ea8c8e53387378662e11fe10a3b65196f
AIFSH/NativeDancer,NativeDancer,c6b66b577ef7480f7952d8d381ec8fb8168042d5
faqtly/whois,whois,93f83b0d6066afef66a354e17d9ed1d9dafb33b1
r-three/licensed-pile,licensed-pile,f1622a081ea1eee07fa23d273fbd53590ece0d74
lmb-freiburg/ldce,ldce,65195978cf84ac56a492fa4f93bc14e42d304cb3
google/mesop,mesop,cbb3a57166bcec49116536f787ab56b92fd3dce6
Meituan-AutoML/Lenna,Lenna,e4542da468d02dc5944aa9d87e260d7c55b2e57c
see2023/Bert-VITS2-ext,Bert-VITS2-ext,e7e6e5a6650cf8ab823e487b0772bb0480d44d65
violet-sto/HN-GFN,HN-GFN,90078b8ceeee3e907deeced9b096a6e395b71177
blackgold3/SemanticBoost,SemanticBoost,37c8269b55f77ce59eebdceca9327b8b0090cf58
facebookresearch/DCI,DCI,8326c972847f88b45a01d3f553930558bf60a136
anand2312/quill-server,quill-server,fd3ddaa09635f1e826c30d147ad6ca6998f790c3
masked-spacetime-hashing/msth,msth,6f085f3643b589c2c548f65b3d74350611e2bff6
geopavlakos/hamer,hamer,df533a2d04b9e2ece7cf9d6cbc6982e140210517
citadel-ai/langcheck,langcheck,5471aabfa09384d070343676cd50eb1c2b37c672
modelscope/scepter,scepter,467652bd696738f70e952f3663ba3f7796720315
sshh12/multi_token,multi_token,6eb9813edf2e8ddbff951bca4b2f3d65b6b1206e
Artiprocher/DiffSynth-Studio,DiffSynth-Studio,100da41034143f01c2a6b38bf173b224a6391e23
SHI-Labs/VCoder,VCoder,4e85acef896cee7843257d5d844ec945407efb13
KU-Leuven-Geomatics/geomapi,geomapi,07a184bcdd0641cda1c8e23aa5e044ee2135c0e1
soumik-kanad/diffssl,diffssl,cc2ac303c1fc02302d684c9d62895f273a3c2615
WindowsSov8forUs/bestdori_api,bestdori_api,e48affeac43af797dbbe1e48ecebfb4604cf7d29
humemarx/CPG-LCF,CPG-LCF,27774765165f196c79c4d24c301d612e551005c5
Elfenreigen/UniChest,UniChest,25c373dbe200079dca52066e39b2e3531127738d
IBM/AI-assisted-chemical-sensing,AI-assisted-chemical-sensing,f20245c899463964d7bf97f133cd91023e61371d
andriioreshk1118/python-storage-main,python-storage-main,178288f2122793f302163d72fbc0caf565949e03
baaivision/JudgeLM,JudgeLM,00c45169de47641f62223f57cc15b608bc3cc69d
ContextualAI/HALOs,HALOs,5d8a5e4b86782b3b8e8bdcedcd053f8a02f97592
zkarpinski/codeinsight-sdk-python,codeinsight-sdk-python,74238a9d83667217015d3ae27f80f629e106fc7a
tylerlight071/Project-Cipher,Project-Cipher,b2f71df531194c3d5834e613ffac826e254d3dd2
zyrant/SPGroup3D,SPGroup3D,181283547323d3bd54d0e9f58baf0cd413ccc107
turbopuffer/turbopuffer-python,turbopuffer-python,53b3a85158bf72efb899d58513f4e5179d2fb3c2
YusukeOhnishi/document_summarize,document_summarize,e514def5eb48def32c0a3df0e87f1639f1ddb7cb
RenShuhuai-Andy/TESTA,TESTA,41b9486d1cc2eb0f6f494830b7c16e3a2003e834
Emperor-WS/PyEmber,PyEmber,ef61084615a9e9ba2838786e2ec6c662709c0dfb
HKUDS/GraphGPT,GraphGPT,db25a66fd23b861156e6d7324f9ee8bc91c6ce7c
gickowtf/pixoo-homeassistant,pixoo-homeassistant,3cdf15872f1377c7727956d0964ffc00e97531f5
mikeshardmind/wakfu-utils,wakfu-utils,49dd79b61d04939f46744f7cd34ac6abaf98581d
aikunyi/FreTS,FreTS,6de28ab19f83955087e2690cdfbb29b065ab0b9c
merlresearch/PixPNet,PixPNet,d2203e38b622c24d7cee4de67c83f92fdf88dea5
eth-sri/language-model-arithmetic,language-model-arithmetic,6779b40702d5214525a21e51c91d5042f873bd81
BouncyKoishi/ChuCaoQi-Bot,ChuCaoQi-Bot,22198825db1ad5c7d08e83c0d21fb0e99184bbeb
OPPO-Mente-Lab/PEA-Diffusion,PEA-Diffusion,e403b2adf8b00dcf20fa87fc3be01102c0aa4c8f
jiayev/GPT4V-Image-Captioner,GPT4V-Image-Captioner,4094b42f6db58502775d936b0af5ff08fc405c88
ali-vilab/dreamtalk,dreamtalk,ba798b0e586d96a63f61050f7e8e17287ff3c859
CASIA-IVA-Lab/FLAP,FLAP,3bb57db3449dd2fa04a5c2192de80e87e33be2b1
OpenBMB/ProAgent,ProAgent,02a79ac62e7ad3ca2565e0e4fe5fc22824aaf079
FoundationVision/UniRef,UniRef,16442cfcf3e034d6cefedda659d41eca69137d0b
corcel-api/cortex.t,cortex.t,3fd905bcc063a06a33432b7b22f9e30e56cbe847
zju3dv/EasyVolcap,EasyVolcap,4cb3c000a31b8764834c79792b355f110d947e75
pauloxnet/generatedfields,generatedfields,a120177707786d4fbd7a0ff5c4385bf205d3fb47
Doubiiu/DynamiCrafter,DynamiCrafter,859021927d8e0f8eb4d91d16f86711b8c25a2023
KatantDev/YMdantic,YMdantic,a85d6513fe9c5901fc6e3c29a16234cfb9c4a3d0
zvict/papr,papr,c01ad3151b50824fc0ae1e8b66740548e5c378af
immodded/hotelhub,hotelhub,28dc115c2ab790f8206588bde9ea6fea14112e52
BAAI-DCAI/SegVol,SegVol,2a5a4e6bc71c5f2283c235de78085ab240b5af56
microsoft/llm-data-creation,llm-data-creation,ad1690c6ebfb5a57f911fa2c38dfcef9fa5d2892
smrfeld/tsmixer-pytorch,tsmixer-pytorch,342a6ebb323efff75f96909203c64c9e1e7d7aa5
jonghwanhyeon/python-chzzk,python-chzzk,eafef3a814e86569873e4e11cc470afa9a4633ad
MorrisNein/pecapiku,pecapiku,36bc9af393184f7d76714720b16b0496fb603743
linyq2117/TagCLIP,TagCLIP,c32b640f3a1cf840e23e4ca8b55aa2b35d086fc5
ai-forever/KandinskyVideo,KandinskyVideo,914eac1e5bd87c31eec8d2205199bf54b790e0f1
godisboy0/nonebot-adapter-wcf,nonebot-adapter-wcf,e8090e9cb5b082d9e3ea569fa810f4a467c1f82e
davep/oshit,oshit,e08e49c01ed6db8b7498f1ca4db987afd9f5c40b
865charlesw/homeassistant-kidde,homeassistant-kidde,adcd9456a85b066acb325478cf7c4a62370caa28
caglarkucuk/earthformer-satellite-to-radar,earthformer-satellite-to-radar,b3f1c12bdf5a9b876a0a0eebc134cc206c125ea8
yash-srivastava19/verizon,verizon,3a35551e51ced1a6c6e7b4ce767d6acc4cc144df
Vill-Lab/2024-AAAI-HPT,2024-AAAI-HPT,f3c3f989379cf7ce00ad8a730dea0288c27c3736
HyemiEsme/PUCA,PUCA,45c3ff0aabeb1170a1ce3a0884c7e9ad3ce86e3b
BIT-DA/Annotator,Annotator,6a37ac1eeb9038afb5b7e25f2695d6a2c9ca3b2f
ahayler/s4c,s4c,50982d6935af2dcee48a07b5c5bbc2a4bef9e081
donahowe/VE-MLD,VE-MLD,365885f180c6058457ceb1eb7cc9877fb010d8b2
bytedance/cryostar,cryostar,b64aa39669bdbb69f801e3fe5961320a5820b615
Psivant/femto,femto,ec7a65da5ee3e28124e565a608b951e50c65651a
gchada/ROAM,ROAM,3e50c03c68a1e1668abeebba33a7efa193df687a
microsoft/ToolTalk,ToolTalk,e05f4ce6132c80ed33392b81535b077d56ab28fd
ambroser53/Prompt-Day-Care,Prompt-Day-Care,70995bb8ffa587d80319e3a9464f49ab1da2ba06
snu-mllab/DPPO,DPPO,bce17567398673acbbddb25ffc5013090eadfb95
Haoming02/sd-webui-old-photo-restoration,sd-webui-old-photo-restoration,6a07922a5b1ab37f6b57064deb24aa19c8da82de
HydrogenStorage/molecular-stability-computer,molecular-stability-computer,a846ec3817a0b114405403c3845b742c6c379a68
s-casci/tinyzero,tinyzero,2c2fdbe22007df90d47588444d0e4971600013af
zhuhanqing/Lightening-Transformer-AE,Lightening-Transformer-AE,5c486b0f08cca25c3e48cf829d9e372bba459820
daily-demos/ai-meeting-assistant,ai-meeting-assistant,ae5df4cfe8f8c003581c174073d4fcb60816331a
oven-lab/tuya_cloud_map_extractor,tuya_cloud_map_extractor,6c9898189eb127b835ea13ab8d505eda87544659
VITA-Group/LightGaussian,LightGaussian,6676b983e77baadd909effc56a6aaadafa964dcc
riverscn/epghub,epghub,109300110fb13bae6a25923ae841a330ec6aa33a
kylemcdonald/i2i-realtime,i2i-realtime,2d0524f61ce505b1a844067188fbca2093246240
Beautifuldog01/AcademicDocumentClassifier_without_AllenNLP,AcademicDocumentClassifier_without_AllenNLP,c87816371ce0c94311bde49d43449aeeab83ed08
unslothai/unsloth,unsloth,1aeb21b10ece8350a41a9542f51e68dbcdcdda59
nuhmanpk/text2imagebot,text2imagebot,40d021d7d4d5212ead183c13aae76c62398fb3cc
ariebovenberg/whenever,whenever,b14b7b9f64b07ecc9e86d26549fb4accb460656d
XinyuanWangCS/PromptAgent,PromptAgent,b74f2fa50982b0cff27d73a4edc083b3fecbfff8
chenhao-zju/PMNet,PMNet,28439a7c422a3c6462e20970cac1be495bf7511d
CaptainCook4D/downloader,downloader,c1a1fd06f9f97abc8d176e0d910f90d4920b7158
nchen909/Pass-Tuning,Pass-Tuning,eaf899f015a69a2d5f1860d9c5be3cef7d4fc89c
the-seeds/imitater,imitater,5293bfca0a1ab377900786d393989c00716d5971
pythonlessons/FinRock,FinRock,a8968663cc655a182e858133006b4209fc00a650
IDSIA/automated-cl,automated-cl,3d7b53adb4b6b43acd82b9a381a2c631d0e59a5d
F0uP/university_partnerships,university_partnerships,2cf168dd22a535308f32531ac35daa9678eeb5d9
miccunifi/TAPE,TAPE,fb97c608a1733dec5dbcd5aeb77ed84e29b793f7
zhangzm0128/DVT,DVT,5a2cab14e947ce12f1c1708a89d396b2941696df
kylesargent/ZeroNVS,ZeroNVS,5bfa13550594d20b17f4cd2ed434eebc144edea2
USB-Data-Logger/PythonBasedPCapp,PythonBasedPCapp,d9515f8b18b3d053083da42f74b37c5ec8d57817
test-time-training/mttt,mttt,5a617dc9abed5aebdbefe5965ada2cc9e377061c
totallynotadi/vibrant-python,vibrant-python,3e6655d6f94d9d990b654bb1b12ad3eaa5949e68
i-super/Saleor,Saleor,14fc67b81cfa16fbc8f231754bbbe2b7d9e7ec3e
jiangjiechen/auction-arena,auction-arena,d0f3bc851eb376d4ea5e69ae5fe52ec5be987bb3
OpenGVLab/perception_test_iccv2023,perception_test_iccv2023,12866a6cdee5176af0c1b3cba942ede43522e1af
etri-crossmodal/gbswt5,gbswt5,a3995f18a2419c598d9b361618c568ecdb8d4609
oracle-samples/drgn-tools,drgn-tools,936d1f3b07b599686d3cba6b22bc4f6da0c711c1
enochyearn/MLX_RoBERTa,MLX_RoBERTa,83d66c915df045b34bbb516457fbd6628feca5f4
ruudjuffermans/Event-Driven-Backtester,Event-Driven-Backtester,3b28d5344e0d4f6981aa0c8ccf62f9fc91a596ba
yohanshin/WHAM,WHAM,2b54f7797391c94876848b905ed875b154c4a295
jowilf/qwikcrud,qwikcrud,560dcabb1dfcf6ea5885d7077e63dd3496a89908
Codra-Ingenierie-Informatique/DataLab,DataLab,9ff7ceb6a3f0e368099eb58119ac68bd7a7df3d4
TheAcharya/Airlift,Airlift,441f3ef9c8ec97e181edf593f1d4507e6e1d8355
LukeForeverYoung/UReader,UReader,e3d52e0006b7ab9bbd5bea2ba4c02f3e1bcf6d4c
zamaniamin/fastapi-shop,fastapi-shop,85a212afc6955c3046edda336f515ec7466bf5a9
tensorsense/faceflow,faceflow,d6059a28265d28392bde28c31f24ac9ec77901f0
HealthSciTech/E2E-PPG,E2E-PPG,504e3e517acbb07bd0192e89d5baf2bf5818ab53
silicx/ObjectConceptLearning,ObjectConceptLearning,4ad86d929513961ff018fc53db5c7b40910ca88a
amazon-science/adaptive-in-context-learning,adaptive-in-context-learning,d0ea1c7d333517de592b4c1bf3862ab2ddfa027a
chaiNNer-org/spandrel,spandrel,8bbc37c1e115683033e927d9e7d4d1c7c447fa29
uunibic/scarf,scarf,b14694877597648069a8a620bf1ac9de4a657255
Vlodson/Faculty-Choice-Assistant,Faculty-Choice-Assistant,dba9989ef69bdc9c1edefd276c9eb3fa600a4972
NVIDIA-Omniverse/IsaacSim-Automator,IsaacSim-Automator,a680db60ee2fa7de203b458496782215a83ba758
FlagOpen/TACO,TACO,7a03f6380bf7ae13e7e87d9d93551244a2f08684
suaveolent/ha-hoymiles-wifi,ha-hoymiles-wifi,e6946851fd86f09c42cd9cf655682ec27170c89c
thedataninja1786/shallowgrad,shallowgrad,d603f01492220ec6bc07aa0434ce641119774489
IDEA-CCNL/Real-Gemini,Real-Gemini,dcef984fba6cd6f18b86540051633b1e9f558a07
zyang1580/CoLLM,CoLLM,48042b168bb5aa41b42e9c89e7582b718e301556
lwaekfjlk/TRAMS,TRAMS,e53bcc88d5a450068c25c41515efb33d4e06cdfb
pchunduri6/rag-demystified,rag-demystified,e7b38d89ed5671675a9299a697e413483b75cfd6
chziakas/redeval,redeval,b24952a872011efab07afd5d1ddcb507e340aad5
Dataherald/Assistant,Assistant,aa30ba8b283dd97fec8a503c6c678848402df083
fofr/cog-sdxl-lcm-multi-controlnet-lora,cog-sdxl-lcm-multi-controlnet-lora,e05a1f4bb4f47d46c3d3d86276a18c3712bcc8ef
showlab/MotionDirector,MotionDirector,0146a50c1d016dfefb658aca7cc5a1999cdd6cad
timlrx/simple-ai-agents,simple-ai-agents,d1896b2e32f4ba8150cd6bc937754f3d94f8adb3
derkalle4/python3-idotmatrix-client,python3-idotmatrix-client,b02ffd45ebf149d850fababb4728043678cde22c
kaixinol/twitter_user_tweet_crawler,twitter_user_tweet_crawler,57e692994a2a5382417a89a60fa7b8cf5f72327f
Zaloog/kanban-python,kanban-python,b643d682c0275cc06e51d7c4c09e265fff5349b3
GongyeLiu/StyleCrafter,StyleCrafter,e6227a06152bd06f5afd5a1b51e6399143dc9503
ppamment/wledcast,wledcast,3509d0798a22f3ee676c9a69b5b00598e06b5f82
sotopia-lab/sotopia,sotopia,46ee39ecb3ef3bf2033dbad8fd479b01b0efd763
XinyuanLiao/ComplexNN,ComplexNN,ea2d4b367d0751604113c0b2aa7e5bf4a7138c23
believethehype/nostrdvm,nostrdvm,12d618e1897f5aeebbb669573f95b24b865bcf83
hellloxiaotian/KDNet,KDNet,8cc8108003f9d3d67d9ff12209453ac9efb67b45
reworkd/bananalyzer,bananalyzer,d1b1ae52db3fd9e0e3792493f34ccf5b467933c6
DSaurus/threestudio-4dfy,threestudio-4dfy,939294ff1079cc546496177e4b0195f4d4b96e97
jax-ml/bayeux,bayeux,ba33e55af9971088caa0ef7c58e6d393b59c351d
LyubomirT/discord-lle,discord-lle,52f3a8c59739295f8202eeaeae97a255e52a6d2b
8none1/bj_led,bj_led,f66853eb10ca8ce0c2ce19a6bcb5bdc5cbfcca90
lumina-test/lumina,lumina,3df170f82a848f168222e3b4df80b82f8c9e8d7a
S-LoRA/S-LoRA,S-LoRA,c1ddf488781ea7f551cd0bb07bfd097124c93411
dewgenenny/rtl_433_discoverandsubmit,rtl_433_discoverandsubmit,3cf237fe603f690f5c569fee49042bff36c39ecd
AI4HealthUOL/s4sleep,s4sleep,732de113eca0c874509795b7f3e41fc6850c19f7
visitworld123/FedFed,FedFed,4b5b07a7f548895ec063a498f755fd66085cedcd
AIFSH/NativeSpeaker,NativeSpeaker,dd47d47b653188e859d8c8db2e14c5e590ce4fb3
Rounak40/Fast-Torrent-Downloader,Fast-Torrent-Downloader,0cf31c6453f07af4db4a761b28e3713fe8dd8c28
tedivm/paracelsus,paracelsus,f473a574aa8bdb0cbf2aa38aa2610f3ac66dca4c
bilibini/Lovely_Image_Downloader,Lovely_Image_Downloader,1ab21c26ae748ded1b13860c51f2942f6822179e
bearyi26/DCPT,DCPT,22718044d1b1dfc64328c4bd40b7f3fa9bc5c01d
worldbank/blackmarblepy,blackmarblepy,ff9c83f191b35ed87574555f823bdddaeb70f71d
tmllab/Machine_Vision_Therapy,Machine_Vision_Therapy,2fa85e3e03a9dce9f7dbc25330db53b29e65d14a
w-e-w/sd-webui-nudenet-nsfw-censor,sd-webui-nudenet-nsfw-censor,3283aa83891d9c7a49254a98dc20cfede000f70f
dcermak/rpm-spec-language-server,rpm-spec-language-server,46c87f23d00a614900a4193528416157e677ba1f
xingren23/ComfyFlowApp,ComfyFlowApp,c4d26a4ac307e01db0498207c51a58bfe2d638e9
nv-tlabs/vid2player3d,vid2player3d,bc7440962f61f186a01317d6593fb8a5e201417a
jhejna/cpl,cpl,b333667bc2952c8b8cc968662d1bc3e67e108b8e
camenduru/DiffMorpher-hf,DiffMorpher-hf,75da646a081baa6ecab8e021580b6d2607b09b13
nickruggeri/hypergraph-message-passing,hypergraph-message-passing,03c8b95b07b5367ff8fca237a79f69895618c581
yilin-bao/nnanim,nnanim,6278b61a90f2ae59c1569a41ff3615678b7df888
IST-DASLab/SparseFinetuning,SparseFinetuning,447f673f0511ff41bf53dd5c506079ab22a0d983
facebookresearch/chat2map-official,chat2map-official,d95fa9caf2b6488f79f9da8a2bbdd5f21c46144e
fortelex/hiveline,hiveline,df533da1754a261e7ad520035cacd732f81a2944
lion-agi/lionagi,lionagi,6236e8cbfdb115d5c031c7f9b26ecd093b3bed98
KieDani/Towards_3D_Object_Localization,Towards_3D_Object_Localization,bd23bc5ccc86f33e500a9ccd5b8aa37bad4fd5fe
z-mahmud22/Mask-RCNN_TF2.14.0,Mask-RCNN_TF2.14.0,960f20edf3f6a57064e361077664b2005f155326
lumi-ua/goit-project2-django-assistant,goit-project2-django-assistant,0a8e70212ed0c8b84d506a5ec2fe3592e289fed6
TheCyberStalker/RimmaPy,RimmaPy,d1bd66c97285813f8bdff1653e36d919dabf7829
UNICT-DMI/Telegram-Ask-DMI-Bot,Telegram-Ask-DMI-Bot,eee041e8b38b029d5fcaf56f9c84e3ae83397f10
upiterbarg/hihack,hihack,80b24876d71c0d5fa53ed745c82a2f4112f0bd93
Doubling-Open-Source/git_calculator,git_calculator,44ad53cc88e61d0960746b0349243cb10450a8d3
Institute4FutureHealth/CHA,CHA,dc1237135ecd37daab69fff427d2581b8ff897d5
ilur98/DGQ,DGQ,141eef7eaf1f635860e337ae110c596d50d70501
ryanhe312/STSSNet-AAAI2024,STSSNet-AAAI2024,005e9b7c45e0cc89f1bfea11ff808d392bbcfb9d
tarsil/polyforce,polyforce,9f0ababf26afa308aaf6e7d713ffd10aa1e2952c
